CODIGO_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO;TIPO INSUMO DET;UND NEGOCIOS;CENTRO_COSTOS
2281;4281;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +4.25;LCI-0002281;4;150;4;200102
2282;4282;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +4.00;LCI-0002282;4;150;4;200102
2283;4283;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +3.75;LCI-0002283;4;150;4;200102
2284;4284;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +3.50;LCI-0002284;4;150;4;200102
2285;4285;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +3.25;LCI-0002285;4;150;4;200102
2286;4286;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +3.00;LCI-0002286;4;150;4;200102
2287;4287;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +2.75;LCI-0002287;4;150;4;200102
2288;4288;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +2.50;LCI-0002288;4;150;4;200102
2289;4289;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +2.25;LCI-0002289;4;150;4;200102
2290;4290;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +2.00;LCI-0002290;4;150;4;200102
2291;4291;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +1.75;LCI-0002291;4;150;4;200102
2292;4292;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +1.50;LCI-0002292;4;150;4;200102
2293;4293;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +1.25;LCI-0002293;4;150;4;200102
2294;4294;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +1.00;LCI-0002294;4;150;4;200102
2295;4295;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +0.75;LCI-0002295;4;150;4;200102
2296;4296;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +0.50;LCI-0002296;4;150;4;200102
2297;4297;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +0.25;LCI-0002297;4;150;4;200102
2298;4298;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES +0.00;LCI-0002298;4;150;4;200102
2299;4299;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -0.25;LCI-0002299;4;150;4;200102
2300;4300;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -0.50;LCI-0002300;4;150;4;200102
2301;4301;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -0.75;LCI-0002301;4;150;4;200102
2302;4302;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -1.00;LCI-0002302;4;150;4;200102
2303;4303;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -1.25;LCI-0002303;4;150;4;200102
2304;4304;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -1.50;LCI-0002304;4;150;4;200102
2305;4305;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -1.75;LCI-0002305;4;150;4;200102
2306;4306;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -2.00;LCI-0002306;4;150;4;200102
2307;4307;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -2.25;LCI-0002307;4;150;4;200102
2308;4308;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -2.50;LCI-0002308;4;150;4;200102
2309;4309;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -2.75;LCI-0002309;4;150;4;200102
2310;4310;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -3.00;LCI-0002310;4;150;4;200102
2311;4311;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -3.25;LCI-0002311;4;150;4;200102
2312;4312;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -3.50;LCI-0002312;4;150;4;200102
2313;4313;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -3.75;LCI-0002313;4;150;4;200102
2314;4314;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -4.00;LCI-0002314;4;150;4;200102
2315;4315;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -4.25;LCI-0002315;4;150;4;200102
2316;4316;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -4.50;LCI-0002316;4;150;4;200102
2317;4317;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -4.75;LCI-0002317;4;150;4;200102
2318;4318;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -5.00;LCI-0002318;4;150;4;200102
2319;4319;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -5.25;LCI-0002319;4;150;4;200102
2320;4320;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -5.50;LCI-0002320;4;150;4;200102
2321;4321;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -5.75;LCI-0002321;4;150;4;200102
2322;4322;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 30 LENTES -6.00;LCI-0002322;4;150;4;200102
2323;4323;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +5.00;LCI-0002323;4;150;4;200102
2324;4324;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +4.75;LCI-0002324;4;150;4;200102
2325;4325;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +4.50;LCI-0002325;4;150;4;200102
2326;4326;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +4.25;LCI-0002326;4;150;4;200102
2327;4327;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +4.00;LCI-0002327;4;150;4;200102
2328;4328;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +3.75;LCI-0002328;4;150;4;200102
2329;4329;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +3.50;LCI-0002329;4;150;4;200102
2330;4330;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +3.25;LCI-0002330;4;150;4;200102
2331;4331;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +3.00;LCI-0002331;4;150;4;200102
2332;4332;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +2.75;LCI-0002332;4;150;4;200102
2333;4333;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +2.50;LCI-0002333;4;150;4;200102
2334;4334;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +2.25;LCI-0002334;4;150;4;200102
2335;4335;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +2.00;LCI-0002335;4;150;4;200102
2336;4336;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +1.75;LCI-0002336;4;150;4;200102
2337;4337;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +1.50;LCI-0002337;4;150;4;200102
2338;4338;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +1.25;LCI-0002338;4;150;4;200102
2339;4339;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +1.00;LCI-0002339;4;150;4;200102
2340;4340;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +0.75;LCI-0002340;4;150;4;200102
2341;4341;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +0.50;LCI-0002341;4;150;4;200102
2342;4342;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +0.25;LCI-0002342;4;150;4;200102
2343;4343;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES +0.00;LCI-0002343;4;150;4;200102
2344;4344;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -0.25;LCI-0002344;4;150;4;200102
2345;4345;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -0.50;LCI-0002345;4;150;4;200102
2346;4346;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -0.75;LCI-0002346;4;150;4;200102
2347;4347;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -1.00;LCI-0002347;4;150;4;200102
2348;4348;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -1.25;LCI-0002348;4;150;4;200102
2349;4349;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -1.50;LCI-0002349;4;150;4;200102
2350;4350;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -1.75;LCI-0002350;4;150;4;200102
2351;4351;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -2.00;LCI-0002351;4;150;4;200102
2352;4352;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -2.25;LCI-0002352;4;150;4;200102
2353;4353;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -2.50;LCI-0002353;4;150;4;200102
2354;4354;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -2.75;LCI-0002354;4;150;4;200102
2355;4355;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -3.00;LCI-0002355;4;150;4;200102
2356;4356;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -3.25;LCI-0002356;4;150;4;200102
2357;4357;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -3.50;LCI-0002357;4;150;4;200102
2358;4358;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -3.75;LCI-0002358;4;150;4;200102
2359;4359;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -4.00;LCI-0002359;4;150;4;200102
2360;4360;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -4.25;LCI-0002360;4;150;4;200102
2361;4361;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -4.50;LCI-0002361;4;150;4;200102
2362;4362;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -4.75;LCI-0002362;4;150;4;200102
2363;4363;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -5.00;LCI-0002363;4;150;4;200102
2364;4364;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -5.25;LCI-0002364;4;150;4;200102
2365;4365;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -5.50;LCI-0002365;4;150;4;200102
2366;4366;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -5.75;LCI-0002366;4;150;4;200102
2367;4367;LENTES DE CONTACTO CLARITY ONE DAY MULTIFOCAL CAJA X 90 LENTES -6.00;LCI-0002367;4;150;4;200102
2368;4368;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 +0.00;LCI-0002368;4;150;4;200102
2369;4369;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -0.25;LCI-0002369;4;150;4;200102
2370;4370;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -0.50;LCI-0002370;4;150;4;200102
2371;4371;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -0.75;LCI-0002371;4;150;4;200102
2372;4372;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -1.00;LCI-0002372;4;150;4;200102
2373;4373;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -1.25;LCI-0002373;4;150;4;200102
2374;4374;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -1.50;LCI-0002374;4;150;4;200102
2375;4375;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -1.75;LCI-0002375;4;150;4;200102
2376;4376;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -2.00;LCI-0002376;4;150;4;200102
2377;4377;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -2.25;LCI-0002377;4;150;4;200102
2378;4378;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -2.50;LCI-0002378;4;150;4;200102
2379;4379;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -2.75;LCI-0002379;4;150;4;200102
2380;4380;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -3.00;LCI-0002380;4;150;4;200102
2381;4381;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -3.25;LCI-0002381;4;150;4;200102
2382;4382;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -3.50;LCI-0002382;4;150;4;200102
2383;4383;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -3.75;LCI-0002383;4;150;4;200102
2384;4384;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -4.00;LCI-0002384;4;150;4;200102
2385;4385;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -4.25;LCI-0002385;4;150;4;200102
2386;4386;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -4.50;LCI-0002386;4;150;4;200102
2387;4387;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -4.75;LCI-0002387;4;150;4;200102
2388;4388;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -5.00;LCI-0002388;4;150;4;200102
2389;4389;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -5.25;LCI-0002389;4;150;4;200102
2390;4390;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -5.50;LCI-0002390;4;150;4;200102
2391;4391;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -5.75;LCI-0002391;4;150;4;200102
2392;4392;LENTES DE CONTACTO EXPRESSIONS COLOR NEGATIVO CAJA X 2 -6.00;LCI-0002392;4;150;4;200102
2393;4393;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +4.00;LCI-0002393;4;150;4;200102
2394;4394;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +3.75;LCI-0002394;4;150;4;200102
2395;4395;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +3.50;LCI-0002395;4;150;4;200102
2396;4396;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +3.25;LCI-0002396;4;150;4;200102
2397;4397;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +3.00;LCI-0002397;4;150;4;200102
2398;4398;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +2.75;LCI-0002398;4;150;4;200102
2399;4399;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +2.50;LCI-0002399;4;150;4;200102
2400;4400;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +2.25;LCI-0002400;4;150;4;200102
2401;4401;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +2.00;LCI-0002401;4;150;4;200102
2402;4402;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +1.75;LCI-0002402;4;150;4;200102
2403;4403;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +1.50;LCI-0002403;4;150;4;200102
2404;4404;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +1.25;LCI-0002404;4;150;4;200102
2405;4405;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +1.00;LCI-0002405;4;150;4;200102
2406;4406;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +0.75;LCI-0002406;4;150;4;200102
2407;4407;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +0.50;LCI-0002407;4;150;4;200102
2408;4408;LENTES DE CONTACTO EXPRESSIONS COLOR POSITIVO CAJA X 6 +0.25;LCI-0002408;4;150;4;200102
2409;4409;LENTES DE CONTACTO O2 OPTIX +6.00;LCI-0002409;4;150;4;200102
2410;4410;LENTES DE CONTACTO O2 OPTIX +5.75;LCI-0002410;4;150;4;200102
2411;4411;LENTES DE CONTACTO O2 OPTIX +5.50;LCI-0002411;4;150;4;200102
2412;4412;LENTES DE CONTACTO O2 OPTIX +5.25;LCI-0002412;4;150;4;200102
2413;4413;LENTES DE CONTACTO O2 OPTIX +5.00;LCI-0002413;4;150;4;200102
2414;4414;LENTES DE CONTACTO O2 OPTIX +4.75;LCI-0002414;4;150;4;200102
2415;4415;LENTES DE CONTACTO O2 OPTIX +4.50;LCI-0002415;4;150;4;200102
2416;4416;LENTES DE CONTACTO O2 OPTIX +4.25;LCI-0002416;4;150;4;200102
2417;4417;LENTES DE CONTACTO O2 OPTIX +4.00;LCI-0002417;4;150;4;200102
2418;4418;LENTES DE CONTACTO O2 OPTIX +3.75;LCI-0002418;4;150;4;200102
2419;4419;LENTES DE CONTACTO O2 OPTIX +3.50;LCI-0002419;4;150;4;200102
2420;4420;LENTES DE CONTACTO O2 OPTIX +3.25;LCI-0002420;4;150;4;200102
2421;4421;LENTES DE CONTACTO O2 OPTIX +3.00;LCI-0002421;4;150;4;200102
2422;4422;LENTES DE CONTACTO O2 OPTIX +2.75;LCI-0002422;4;150;4;200102
2423;4423;LENTES DE CONTACTO O2 OPTIX +2.50;LCI-0002423;4;150;4;200102
2424;4424;LENTES DE CONTACTO O2 OPTIX +2.25;LCI-0002424;4;150;4;200102
2425;4425;LENTES DE CONTACTO O2 OPTIX +2.00;LCI-0002425;4;150;4;200102
2426;4426;LENTES DE CONTACTO O2 OPTIX +1.75;LCI-0002426;4;150;4;200102
2427;4427;LENTES DE CONTACTO O2 OPTIX +1.50;LCI-0002427;4;150;4;200102
2428;4428;LENTES DE CONTACTO O2 OPTIX +1.25;LCI-0002428;4;150;4;200102
2429;4429;LENTES DE CONTACTO O2 OPTIX +1.00;LCI-0002429;4;150;4;200102
2430;4430;LENTES DE CONTACTO O2 OPTIX +0.75;LCI-0002430;4;150;4;200102
2431;4431;LENTES DE CONTACTO O2 OPTIX +0.50;LCI-0002431;4;150;4;200102
2432;4432;LENTES DE CONTACTO O2 OPTIX +0.25;LCI-0002432;4;150;4;200102
2433;4433;LENTES DE CONTACTO O2 OPTIX +0.00;LCI-0002433;4;150;4;200102
2434;4434;LENTES DE CONTACTO O2 OPTIX -0.25;LCI-0002434;4;150;4;200102
2435;4435;LENTES DE CONTACTO O2 OPTIX -0.50;LCI-0002435;4;150;4;200102
2436;4436;LENTES DE CONTACTO O2 OPTIX -0.75;LCI-0002436;4;150;4;200102
2437;4437;LENTES DE CONTACTO O2 OPTIX -1.00;LCI-0002437;4;150;4;200102
2438;4438;LENTES DE CONTACTO O2 OPTIX -1.25;LCI-0002438;4;150;4;200102
2439;4439;LENTES DE CONTACTO O2 OPTIX -1.50;LCI-0002439;4;150;4;200102
2440;4440;LENTES DE CONTACTO O2 OPTIX -1.75;LCI-0002440;4;150;4;200102
2441;4441;LENTES DE CONTACTO O2 OPTIX -2.00;LCI-0002441;4;150;4;200102
2442;4442;LENTES DE CONTACTO O2 OPTIX -2.25;LCI-0002442;4;150;4;200102
2443;4443;LENTES DE CONTACTO O2 OPTIX -2.50;LCI-0002443;4;150;4;200102
2444;4444;LENTES DE CONTACTO O2 OPTIX -2.75;LCI-0002444;4;150;4;200102
2445;4445;LENTES DE CONTACTO O2 OPTIX -3.00;LCI-0002445;4;150;4;200102
2446;4446;LENTES DE CONTACTO O2 OPTIX -3.25;LCI-0002446;4;150;4;200102
2447;4447;LENTES DE CONTACTO O2 OPTIX -3.50;LCI-0002447;4;150;4;200102
2448;4448;LENTES DE CONTACTO O2 OPTIX -3.75;LCI-0002448;4;150;4;200102
2449;4449;LENTES DE CONTACTO O2 OPTIX -4.00;LCI-0002449;4;150;4;200102
2450;4450;LENTES DE CONTACTO O2 OPTIX -4.25;LCI-0002450;4;150;4;200102
2451;4451;LENTES DE CONTACTO O2 OPTIX -4.50;LCI-0002451;4;150;4;200102
2452;4452;LENTES DE CONTACTO O2 OPTIX -4.75;LCI-0002452;4;150;4;200102
2453;4453;LENTES DE CONTACTO O2 OPTIX -5.00;LCI-0002453;4;150;4;200102
2454;4454;LENTES DE CONTACTO O2 OPTIX -5.25;LCI-0002454;4;150;4;200102
2455;4455;LENTES DE CONTACTO O2 OPTIX -5.50;LCI-0002455;4;150;4;200102
2456;4456;LENTES DE CONTACTO O2 OPTIX -5.75;LCI-0002456;4;150;4;200102
2457;4457;LENTES DE CONTACTO O2 OPTIX -6.00;LCI-0002457;4;150;4;200102
2458;4458;LENTES DE CONTACTO O2 OPTIX -6.25;LCI-0002458;4;150;4;200102
2459;4459;LENTES DE CONTACTO O2 OPTIX -6.50;LCI-0002459;4;150;4;200102
2460;4460;LENTES DE CONTACTO O2 OPTIX -6.75;LCI-0002460;4;150;4;200102
2461;4461;LENTES DE CONTACTO O2 OPTIX -7.00;LCI-0002461;4;150;4;200102
2462;4462;LENTES DE CONTACTO O2 OPTIX -7.25;LCI-0002462;4;150;4;200102
2463;4463;LENTES DE CONTACTO O2 OPTIX -7.50;LCI-0002463;4;150;4;200102
2464;4464;LENTES DE CONTACTO O2 OPTIX -7.75;LCI-0002464;4;150;4;200102
2465;4465;LENTES DE CONTACTO O2 OPTIX -8.00;LCI-0002465;4;150;4;200102
2466;4466;LENTES DE CONTACTO O2 OPTIX -8.25;LCI-0002466;4;150;4;200102
2467;4467;LENTES DE CONTACTO O2 OPTIX -8.50;LCI-0002467;4;150;4;200102
2468;4468;LENTES DE CONTACTO O2 OPTIX -8.75;LCI-0002468;4;150;4;200102
2469;4469;LENTES DE CONTACTO O2 OPTIX -9.00;LCI-0002469;4;150;4;200102
2470;4470;LENTES DE CONTACTO O2 OPTIX -9.25;LCI-0002470;4;150;4;200102
2471;4471;LENTES DE CONTACTO O2 OPTIX -9.50;LCI-0002471;4;150;4;200102
2472;4472;LENTES DE CONTACTO O2 OPTIX -9.75;LCI-0002472;4;150;4;200102
2473;4473;LENTES DE CONTACTO O2 OPTIX -10.00;LCI-0002473;4;150;4;200102
2474;4474;LENTES DE CONTACTO AIR OPTIX AQUA +6.00;LCI-0002474;4;150;4;200102
2475;4475;LENTES DE CONTACTO AIR OPTIX AQUA +5.75;LCI-0002475;4;150;4;200102
2476;4476;LENTES DE CONTACTO AIR OPTIX AQUA +5.50;LCI-0002476;4;150;4;200102
2477;4477;LENTES DE CONTACTO AIR OPTIX AQUA +5.25;LCI-0002477;4;150;4;200102
2478;4478;LENTES DE CONTACTO AIR OPTIX AQUA +5.00;LCI-0002478;4;150;4;200102
2479;4479;LENTES DE CONTACTO AIR OPTIX AQUA +4.75;LCI-0002479;4;150;4;200102
2480;4480;LENTES DE CONTACTO AIR OPTIX AQUA +4.50;LCI-0002480;4;150;4;200102
2481;4481;LENTES DE CONTACTO AIR OPTIX AQUA +4.25;LCI-0002481;4;150;4;200102
2482;4482;LENTES DE CONTACTO AIR OPTIX AQUA +4.00;LCI-0002482;4;150;4;200102
2483;4483;LENTES DE CONTACTO AIR OPTIX AQUA +3.75;LCI-0002483;4;150;4;200102
2484;4484;LENTES DE CONTACTO AIR OPTIX AQUA +3.50;LCI-0002484;4;150;4;200102
2485;4485;LENTES DE CONTACTO AIR OPTIX AQUA +3.25;LCI-0002485;4;150;4;200102
2486;4486;LENTES DE CONTACTO AIR OPTIX AQUA +3.00;LCI-0002486;4;150;4;200102
2487;4487;LENTES DE CONTACTO AIR OPTIX AQUA +2.75;LCI-0002487;4;150;4;200102
2488;4488;LENTES DE CONTACTO AIR OPTIX AQUA +2.50;LCI-0002488;4;150;4;200102
2489;4489;LENTES DE CONTACTO AIR OPTIX AQUA +2.25;LCI-0002489;4;150;4;200102
2490;4490;LENTES DE CONTACTO AIR OPTIX AQUA +2.00;LCI-0002490;4;150;4;200102
2491;4491;LENTES DE CONTACTO AIR OPTIX AQUA +1.75;LCI-0002491;4;150;4;200102
2492;4492;LENTES DE CONTACTO AIR OPTIX AQUA +1.50;LCI-0002492;4;150;4;200102
2493;4493;LENTES DE CONTACTO AIR OPTIX AQUA +1.25;LCI-0002493;4;150;4;200102
2494;4494;LENTES DE CONTACTO AIR OPTIX AQUA +1.00;LCI-0002494;4;150;4;200102
2495;4495;LENTES DE CONTACTO AIR OPTIX AQUA +0.75;LCI-0002495;4;150;4;200102
2496;4496;LENTES DE CONTACTO AIR OPTIX AQUA +0.50;LCI-0002496;4;150;4;200102
2497;4497;LENTES DE CONTACTO AIR OPTIX AQUA +0.25;LCI-0002497;4;150;4;200102
2498;4498;LENTES DE CONTACTO AIR OPTIX AQUA +0.00;LCI-0002498;4;150;4;200102
2499;4499;LENTES DE CONTACTO AIR OPTIX AQUA -0.25;LCI-0002499;4;150;4;200102
2500;4500;LENTES DE CONTACTO AIR OPTIX AQUA -0.50;LCI-0002500;4;150;4;200102
2501;4501;LENTES DE CONTACTO AIR OPTIX AQUA -0.75;LCI-0002501;4;150;4;200102
2502;4502;LENTES DE CONTACTO AIR OPTIX AQUA -1.00;LCI-0002502;4;150;4;200102
2503;4503;LENTES DE CONTACTO AIR OPTIX AQUA -1.25;LCI-0002503;4;150;4;200102
2504;4504;LENTES DE CONTACTO AIR OPTIX AQUA -1.50;LCI-0002504;4;150;4;200102
2505;4505;LENTES DE CONTACTO AIR OPTIX AQUA -1.75;LCI-0002505;4;150;4;200102
2506;4506;LENTES DE CONTACTO AIR OPTIX AQUA -2.00;LCI-0002506;4;150;4;200102
