COD_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO DET;TIPO INSUMO;UND NEGOCIOS;CENTRO COSTOS
867;939;LENTES INTRAOCULARES R. TORICO SND1T4 +3.00 +29.50;LI-0000867;150;4;U04;200101
868;940;LENTES INTRAOCULARES R. TORICO SND1T4 +3.00 +30.00;LI-0000868;150;4;U04;200101
869;941;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +6.00;LI-0000869;150;4;U04;200101
870;942;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +6.50;LI-0000870;150;4;U04;200101
871;943;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +7.00;LI-0000871;150;4;U04;200101
872;944;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +7.50;LI-0000872;150;4;U04;200101
873;945;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +8.00;LI-0000873;150;4;U04;200101
874;946;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +8.50;LI-0000874;150;4;U04;200101
875;947;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +9.00;LI-0000875;150;4;U04;200101
876;948;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +9.50;LI-0000876;150;4;U04;200101
877;949;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +10.00;LI-0000877;150;4;U04;200101
878;950;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +10.50;LI-0000878;150;4;U04;200101
879;951;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +11.00;LI-0000879;150;4;U04;200101
880;952;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +11.50;LI-0000880;150;4;U04;200101
881;953;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +12.00;LI-0000881;150;4;U04;200101
882;954;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +12.50;LI-0000882;150;4;U04;200101
883;955;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +13.00;LI-0000883;150;4;U04;200101
884;956;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +13.50;LI-0000884;150;4;U04;200101
885;957;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +14.00;LI-0000885;150;4;U04;200101
886;958;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +14.50;LI-0000886;150;4;U04;200101
887;959;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +15.00;LI-0000887;150;4;U04;200101
888;960;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +15.50;LI-0000888;150;4;U04;200101
889;961;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +16.00;LI-0000889;150;4;U04;200101
890;962;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +16.50;LI-0000890;150;4;U04;200101
891;963;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +17.00;LI-0000891;150;4;U04;200101
892;964;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +17.50;LI-0000892;150;4;U04;200101
893;965;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +18.00;LI-0000893;150;4;U04;200101
894;966;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +18.50;LI-0000894;150;4;U04;200101
895;967;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +19.00;LI-0000895;150;4;U04;200101
896;968;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +19.50;LI-0000896;150;4;U04;200101
897;969;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +20.00;LI-0000897;150;4;U04;200101
898;970;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +20.50;LI-0000898;150;4;U04;200101
899;971;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +21.00;LI-0000899;150;4;U04;200101
900;972;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +21.50;LI-0000900;150;4;U04;200101
901;973;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +22.00;LI-0000901;150;4;U04;200101
902;974;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +22.50;LI-0000902;150;4;U04;200101
903;975;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +23.00;LI-0000903;150;4;U04;200101
904;976;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +23.50;LI-0000904;150;4;U04;200101
905;977;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +24.00;LI-0000905;150;4;U04;200101
906;978;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +24.50;LI-0000906;150;4;U04;200101
907;979;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +25.00;LI-0000907;150;4;U04;200101
908;980;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +25.50;LI-0000908;150;4;U04;200101
909;981;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +26.00;LI-0000909;150;4;U04;200101
910;982;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +26.50;LI-0000910;150;4;U04;200101
911;983;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +27.00;LI-0000911;150;4;U04;200101
912;984;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +27.50;LI-0000912;150;4;U04;200101
913;985;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +28.00;LI-0000913;150;4;U04;200101
914;986;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +28.50;LI-0000914;150;4;U04;200101
915;987;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +29.00;LI-0000915;150;4;U04;200101
916;988;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +29.50;LI-0000916;150;4;U04;200101
917;989;LENTES INTRAOCULARES R. TORICO SND1T5 +3.00 +30.00;LI-0000917;150;4;U04;200101
918;990;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +6.00;LI-0000918;150;4;U04;200101
919;991;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +6.50;LI-0000919;150;4;U04;200101
920;992;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +7.00;LI-0000920;150;4;U04;200101
921;993;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +7.50;LI-0000921;150;4;U04;200101
922;994;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +8.00;LI-0000922;150;4;U04;200101
923;995;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +8.50;LI-0000923;150;4;U04;200101
924;996;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +9.00;LI-0000924;150;4;U04;200101
925;997;LENTES INTRAOCULARES R. TORICO SND1T62 +3.00 +9.50;LI-0000925;150;4;U04;200101
926;998;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +10.00;LI-0000926;150;4;U04;200101
927;999;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +10.50;LI-0000927;150;4;U04;200101
928;1000;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +11.00;LI-0000928;150;4;U04;200101
929;1001;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +11.50;LI-0000929;150;4;U04;200101
930;1002;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +12.00;LI-0000930;150;4;U04;200101
931;1003;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +12.50;LI-0000931;150;4;U04;200101
932;1004;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +13.00;LI-0000932;150;4;U04;200101
933;1005;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +13.50;LI-0000933;150;4;U04;200101
934;1006;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +14.00;LI-0000934;150;4;U04;200101
935;1007;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +14.50;LI-0000935;150;4;U04;200101
936;1008;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +15.00;LI-0000936;150;4;U04;200101
937;1009;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +15.50;LI-0000937;150;4;U04;200101
938;1010;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +16.00;LI-0000938;150;4;U04;200101
939;1011;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +16.50;LI-0000939;150;4;U04;200101
940;1012;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +17.00;LI-0000940;150;4;U04;200101
941;1013;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +17.50;LI-0000941;150;4;U04;200101
942;1014;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +18.00;LI-0000942;150;4;U04;200101
943;1015;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +18.50;LI-0000943;150;4;U04;200101
944;1016;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +19.00;LI-0000944;150;4;U04;200101
945;1017;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +19.50;LI-0000945;150;4;U04;200101
946;1018;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +20.00;LI-0000946;150;4;U04;200101
947;1019;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +20.50;LI-0000947;150;4;U04;200101
948;1020;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +21.00;LI-0000948;150;4;U04;200101
949;1021;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +21.50;LI-0000949;150;4;U04;200101
950;1022;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +22.00;LI-0000950;150;4;U04;200101
951;1023;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +22.50;LI-0000951;150;4;U04;200101
952;1024;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +23.00;LI-0000952;150;4;U04;200101
953;1025;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +23.50;LI-0000953;150;4;U04;200101
954;1026;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +24.00;LI-0000954;150;4;U04;200101
955;1027;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +24.50;LI-0000955;150;4;U04;200101
956;1028;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +25.00;LI-0000956;150;4;U04;200101
957;1029;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +25.50;LI-0000957;150;4;U04;200101
958;1030;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +26.00;LI-0000958;150;4;U04;200101
959;1031;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +26.50;LI-0000959;150;4;U04;200101
960;1032;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +27.00;LI-0000960;150;4;U04;200101
961;1033;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +27.50;LI-0000961;150;4;U04;200101
962;1034;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +28.00;LI-0000962;150;4;U04;200101
963;1035;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +28.50;LI-0000963;150;4;U04;200101
964;1036;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +29.00;LI-0000964;150;4;U04;200101
965;1037;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +29.50;LI-0000965;150;4;U04;200101
966;1038;LENTES INTRAOCULARES R. TORICO SND1T6 +3.00 +30.00;LI-0000966;150;4;U04;200101
967;1039;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +6.00;LI-0000967;150;4;U04;200101
968;1040;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +6.50;LI-0000968;150;4;U04;200101
969;1041;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +7.00;LI-0000969;150;4;U04;200101
970;1042;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +7.50;LI-0000970;150;4;U04;200101
971;1043;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +8.00;LI-0000971;150;4;U04;200101
972;1044;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +8.50;LI-0000972;150;4;U04;200101
973;1045;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +9.00;LI-0000973;150;4;U04;200101
974;1046;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +9.50;LI-0000974;150;4;U04;200101
975;1047;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +10.00;LI-0000975;150;4;U04;200101
976;1048;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +10.50;LI-0000976;150;4;U04;200101
977;1049;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +11.00;LI-0000977;150;4;U04;200101
978;1050;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +11.50;LI-0000978;150;4;U04;200101
979;1051;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +12.00;LI-0000979;150;4;U04;200101
980;1052;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +12.50;LI-0000980;150;4;U04;200101
981;1053;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +13.00;LI-0000981;150;4;U04;200101
982;1054;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +13.50;LI-0000982;150;4;U04;200101
983;1055;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +14.00;LI-0000983;150;4;U04;200101
984;1056;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +14.50;LI-0000984;150;4;U04;200101
985;1057;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +15.00;LI-0000985;150;4;U04;200101
986;1058;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +15.50;LI-0000986;150;4;U04;200101
987;1059;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +16.00;LI-0000987;150;4;U04;200101
988;1060;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +16.50;LI-0000988;150;4;U04;200101
989;1061;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +17.00;LI-0000989;150;4;U04;200101
990;1062;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +17.50;LI-0000990;150;4;U04;200101
991;1063;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +18.00;LI-0000991;150;4;U04;200101
992;1064;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +18.50;LI-0000992;150;4;U04;200101
993;1065;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +19.00;LI-0000993;150;4;U04;200101
994;1066;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +19.50;LI-0000994;150;4;U04;200101
995;1067;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +20.00;LI-0000995;150;4;U04;200101
996;1068;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +20.50;LI-0000996;150;4;U04;200101
997;1069;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +21.00;LI-0000997;150;4;U04;200101
998;1070;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +21.50;LI-0000998;150;4;U04;200101
999;1071;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +22.00;LI-0000999;150;4;U04;200101
1000;1072;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +22.50;LI-0001000;150;4;U04;200101
1001;1073;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +23.00;LI-0001001;150;4;U04;200101
1002;1074;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +23.50;LI-0001002;150;4;U04;200101
1003;1075;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +24.00;LI-0001003;150;4;U04;200101
1004;1076;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +24.50;LI-0001004;150;4;U04;200101
1005;1077;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +25.00;LI-0001005;150;4;U04;200101
1006;1078;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +25.50;LI-0001006;150;4;U04;200101
1007;1079;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +26.00;LI-0001007;150;4;U04;200101
1008;1080;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +26.50;LI-0001008;150;4;U04;200101
1009;1081;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +27.00;LI-0001009;150;4;U04;200101
1010;1082;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +27.50;LI-0001010;150;4;U04;200101
1011;1083;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +28.00;LI-0001011;150;4;U04;200101
1012;1084;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +28.50;LI-0001012;150;4;U04;200101
1013;1085;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +29.00;LI-0001013;150;4;U04;200101
1014;1086;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +29.50;LI-0001014;150;4;U04;200101
1015;1087;LENTES INTRAOCULARES R. TORICO SV25T2 +2.50 +30.00;LI-0001015;150;4;U04;200101
1016;1088;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +6.00;LI-0001016;150;4;U04;200101
1017;1089;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +6.50;LI-0001017;150;4;U04;200101
1018;1090;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +7.00;LI-0001018;150;4;U04;200101
1019;1091;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +7.50;LI-0001019;150;4;U04;200101
1020;1092;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +8.00;LI-0001020;150;4;U04;200101
1021;1093;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +8.50;LI-0001021;150;4;U04;200101
1022;1094;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +9.00;LI-0001022;150;4;U04;200101
1023;1095;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +9.50;LI-0001023;150;4;U04;200101
1024;1096;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +10.00;LI-0001024;150;4;U04;200101
1025;1097;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +10.50;LI-0001025;150;4;U04;200101
1026;1098;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +11.00;LI-0001026;150;4;U04;200101
1027;1099;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +11.50;LI-0001027;150;4;U04;200101
1028;1100;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +12.00;LI-0001028;150;4;U04;200101
1029;1101;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +12.50;LI-0001029;150;4;U04;200101
1030;1102;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +13.00;LI-0001030;150;4;U04;200101
1031;1103;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +13.50;LI-0001031;150;4;U04;200101
1032;1104;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +14.00;LI-0001032;150;4;U04;200101
1033;1105;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +14.50;LI-0001033;150;4;U04;200101
1034;1106;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +15.00;LI-0001034;150;4;U04;200101
1035;1107;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +15.50;LI-0001035;150;4;U04;200101
1036;1108;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +16.00;LI-0001036;150;4;U04;200101
1037;1109;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +16.50;LI-0001037;150;4;U04;200101
1038;1110;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +17.00;LI-0001038;150;4;U04;200101
1039;1111;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +17.50;LI-0001039;150;4;U04;200101
1040;1112;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +18.00;LI-0001040;150;4;U04;200101
1041;1113;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +18.50;LI-0001041;150;4;U04;200101
1042;1114;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +19.00;LI-0001042;150;4;U04;200101
1043;1115;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +19.50;LI-0001043;150;4;U04;200101
1044;1116;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +20.00;LI-0001044;150;4;U04;200101
1045;1117;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +20.50;LI-0001045;150;4;U04;200101
1046;1118;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +21.00;LI-0001046;150;4;U04;200101
1047;1119;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +21.50;LI-0001047;150;4;U04;200101
1048;1120;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +22.00;LI-0001048;150;4;U04;200101
1049;1121;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +22.50;LI-0001049;150;4;U04;200101
1050;1122;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +23.00;LI-0001050;150;4;U04;200101
1051;1123;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +23.50;LI-0001051;150;4;U04;200101
1052;1124;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +24.00;LI-0001052;150;4;U04;200101
1053;1125;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +24.50;LI-0001053;150;4;U04;200101
1054;1126;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +25.00;LI-0001054;150;4;U04;200101
1055;1127;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +25.50;LI-0001055;150;4;U04;200101
1056;1128;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +26.00;LI-0001056;150;4;U04;200101
1057;1129;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +26.50;LI-0001057;150;4;U04;200101
1058;1130;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +27.00;LI-0001058;150;4;U04;200101
1059;1131;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +27.50;LI-0001059;150;4;U04;200101
1060;1132;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +28.00;LI-0001060;150;4;U04;200101
1061;1133;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +28.50;LI-0001061;150;4;U04;200101
1062;1134;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +29.00;LI-0001062;150;4;U04;200101
1063;1135;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +29.50;LI-0001063;150;4;U04;200101
1064;1136;LENTES INTRAOCULARES R. TORICO SV25T3 +2.50 +30.00;LI-0001064;150;4;U04;200101
1065;1137;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +6.00;LI-0001065;150;4;U04;200101
1066;1138;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +6.50;LI-0001066;150;4;U04;200101
1067;1139;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +7.00;LI-0001067;150;4;U04;200101
1068;1140;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +7.50;LI-0001068;150;4;U04;200101
1069;1141;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +8.00;LI-0001069;150;4;U04;200101
1070;1142;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +8.50;LI-0001070;150;4;U04;200101
1071;1143;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +9.00;LI-0001071;150;4;U04;200101
1072;1144;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +9.50;LI-0001072;150;4;U04;200101
1073;1145;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +10.00;LI-0001073;150;4;U04;200101
1074;1146;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +10.50;LI-0001074;150;4;U04;200101
1075;1147;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +11.00;LI-0001075;150;4;U04;200101
1076;1148;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +11.50;LI-0001076;150;4;U04;200101
1077;1149;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +12.00;LI-0001077;150;4;U04;200101
1078;1150;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +12.50;LI-0001078;150;4;U04;200101
1079;1151;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +13.00;LI-0001079;150;4;U04;200101
1080;1152;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +13.50;LI-0001080;150;4;U04;200101
1081;1153;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +14.00;LI-0001081;150;4;U04;200101
1082;1154;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +14.50;LI-0001082;150;4;U04;200101
1083;1155;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +15.00;LI-0001083;150;4;U04;200101
1084;1156;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +15.50;LI-0001084;150;4;U04;200101
1085;1157;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +16.00;LI-0001085;150;4;U04;200101
1086;1158;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +16.50;LI-0001086;150;4;U04;200101
1087;1159;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +17.00;LI-0001087;150;4;U04;200101
1088;1160;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +17.50;LI-0001088;150;4;U04;200101
1089;1161;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +18.00;LI-0001089;150;4;U04;200101
1090;1162;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +18.50;LI-0001090;150;4;U04;200101
1091;1163;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +19.00;LI-0001091;150;4;U04;200101
1092;1164;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +19.50;LI-0001092;150;4;U04;200101
1093;1165;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +20.00;LI-0001093;150;4;U04;200101
1094;1166;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +20.50;LI-0001094;150;4;U04;200101
1095;1167;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +21.00;LI-0001095;150;4;U04;200101
1096;1168;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +21.50;LI-0001096;150;4;U04;200101
1097;1169;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +22.00;LI-0001097;150;4;U04;200101
1098;1170;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +22.50;LI-0001098;150;4;U04;200101
1099;1171;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +23.00;LI-0001099;150;4;U04;200101
1100;1172;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +23.50;LI-0001100;150;4;U04;200101
1101;1173;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +24.00;LI-0001101;150;4;U04;200101
1102;1174;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +24.50;LI-0001102;150;4;U04;200101
1103;1175;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +25.00;LI-0001103;150;4;U04;200101
1104;1176;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +25.50;LI-0001104;150;4;U04;200101
1105;1177;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +26.00;LI-0001105;150;4;U04;200101
1106;1178;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +26.50;LI-0001106;150;4;U04;200101
1107;1179;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +27.00;LI-0001107;150;4;U04;200101
1108;1180;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +27.50;LI-0001108;150;4;U04;200101
1109;1181;LENTES INTRAOCULARES R. TORICO SV25T4 +2.50 +28.00;LI-0001109;150;4;U04;200101
